fecha,anio,mes,dia_semana,estacion,id_vaca,nombre_vaca,raza,sistema_produccion,edad_meses,numero_lactancia,peso_kg,temperatura_c,humedad_pct,precipitacion_mm,indice_thi,estres_termico,tipo_alimento,consumo_ms_kg,fibra_pct,proteina_dieta_pct,energia_mcal_kg,aditivo_1,aditivo_2,metano_g_dia,intensidad_metano,leche_kg_dia,grasa_pct,proteina_leche_pct,lactosa_pct,omega3_mg_l,antioxidantes_ppm,mastitis,celulas_somaticas,condicion_corporal
2025-10-21,2025,10,Tuesday,Otoño,VAC_044,Vaca_044,Holstein,Semi-Intensivo,77,2,634.58,13.05,48.78,0,56.2,0,Omega Plus,21.07,27.89,16.96,1.65,Algas,Levadura,415.84,11.39,36.5,3.98,3.18,4.56,238.6,10.12,0,180096,3.5
2025-10-22,2025,10,Wednesday,Otoño,VAC_044,Vaca_044,Holstein,Semi-Intensivo,78,2,618.14,13.91,58.23,0,57.27,0,Omega Plus,23.11,28.55,16.55,1.45,Algas,Levadura,443.63,12.6,35.2,3.61,3.32,4.84,241.24,10.07,0,186238,2.93
2025-10-23,2025,10,Thursday,Otoño,VAC_044,Vaca_044,Holstein,Semi-Intensivo,78,2,631.07,15.21,59.81,0,59.07,0,Omega Plus,22.55,28.2,16.35,1.64,Algas,Levadura,417.39,10.92,38.24,3.91,3.24,4.7,231.21,8.19,0,179968,3.26
2025-10-24,2025,10,Friday,Otoño,VAC_044,Vaca_044,Holstein,Semi-Intensivo,78,2,625.24,16.65,60.44,11.94,61.1,0,Omega Plus,21.11,26.43,18,1.81,Algas,Levadura,394.07,10.57,37.29,3.75,3.16,4.52,241.04,11.88,0,153869,3.06
2025-10-25,2025,10,Saturday,Otoño,VAC_044,Vaca_044,Holstein,Semi-Intensivo,78,2,618.03,14.91,60.63,14.38,58.65,0,Omega Plus,20.3,28.68,16.33,1.28,Algas,Levadura,399,11.09,35.99,3.78,3.31,4.71,242.09,12.13,0,99514,3.48
2025-10-26,2025,10,Sunday,Otoño,VAC_044,Vaca_044,Holstein,Semi-Intensivo,78,2,612.6,13.83,56.88,2.17,57.15,0,Omega Plus,25.05,29.04,16.69,1.42,Algas,Levadura,423.27,12.04,35.14,3.82,3.19,4.82,238.89,10.1,0,151496,3.2
2025-10-27,2025,10,Monday,Otoño,VAC_044,Vaca_044,Holstein,Semi-Intensivo,78,2,622.48,14.79,58,4.73,58.48,0,Omega Plus,22.53,25.89,15.17,1.45,Algas,Levadura,420.17,12.22,34.39,4.26,3.55,4.65,265.9,13.97,0,186425,2.96
2025-10-28,2025,10,Tuesday,Otoño,VAC_044,Vaca_044,Holstein,Semi-Intensivo,78,2,624.21,12.96,54.45,1.08,56,0,Omega Plus,20.28,27.63,16.65,1.51,Algas,Levadura,425.44,11.58,36.73,3.83,3.26,4.56,247.33,16.24,0,119247,3.29
2025-10-29,2025,10,Wednesday,Otoño,VAC_044,Vaca_044,Holstein,Semi-Intensivo,78,2,639.41,13.12,52.82,0,56.24,0,Omega Plus,18.04,30.1,18.61,1.63,Algas,Levadura,412.88,10.93,37.78,3.69,3.32,4.88,247.17,14.05,0,113194,3.27
2025-10-30,2025,10,Thursday,Otoño,VAC_044,Vaca_044,Holstein,Semi-Intensivo,78,2,637.91,16.19,64.13,0,60.52,0,Omega Plus,19.44,29.47,17.36,1.72,Algas,Levadura,432.85,11.62,37.26,4.18,3,4.73,223.57,13.45,0,186620,3.37
2025-10-31,2025,10,Friday,Otoño,VAC_044,Vaca_044,Holstein,Semi-Intensivo,78,2,613.81,16.39,56.9,7.95,60.67,0,Omega Plus,21.61,31.42,16.34,1.82,Algas,Levadura,408.93,11.24,36.37,4.08,3.38,4.56,252.07,10.65,0,207035,3.19
2025-11-01,2025,11,Saturday,Otoño,VAC_044,Vaca_044,Holstein,Semi-Intensivo,78,2,620.57,15.92,49.03,1.59,59.92,0,Omega Plus,21.77,26.54,14.92,1.38,Algas,Levadura,408.18,11.66,35.01,3.72,3.22,4.92,234.37,11.98,0,175334,3.25
2025-11-02,2025,11,Sunday,Otoño,VAC_044,Vaca_044,Holstein,Semi-Intensivo,78,2,622.85,11.19,58.65,0.68,53.47,0,Omega Plus,23.77,27.75,17.29,1.77,Algas,Levadura,433.39,11.62,37.3,3.33,3.33,4.73,248.73,14.1,0,110223,3.53
2025-11-03,2025,11,Monday,Otoño,VAC_044,Vaca_044,Holstein,Semi-Intensivo,78,2,620.24,17.51,56.66,8.63,62.2,0,Omega Plus,22.63,30.47,15.74,1.51,Algas,Levadura,453.39,11.92,38.05,3.8,3.15,4.7,236.64,10.8,0,130248,2.74
2025-11-04,2025,11,Tuesday,Otoño,VAC_044,Vaca_044,Holstein,Semi-Intensivo,78,2,608.92,17.56,55.98,5.51,62.25,0,Omega Plus,20.75,34.54,15.53,1.59,Algas,Levadura,437.71,12.09,36.2,3.99,3.22,4.69,247.76,10.07,0,142756,3.38
2025-11-05,2025,11,Wednesday,Otoño,VAC_044,Vaca_044,Holstein,Semi-Intensivo,78,2,641.01,12.25,59.44,10.02,54.93,0,Omega Plus,24.29,29.8,15.43,1.45,Algas,Levadura,407.29,11.5,35.43,3.67,3.05,4.71,269.2,11.19,1,587408,2.78
2025-11-06,2025,11,Thursday,Otoño,VAC_044,Vaca_044,Holstein,Semi-Intensivo,78,2,629.14,15.6,52.27,20.13,59.53,0,Omega Plus,19.72,28.65,17.84,1.69,Algas,Levadura,422.74,11.13,37.97,3.68,3.16,4.62,216.76,11.28,0,195845,3.1
2025-11-07,2025,11,Friday,Otoño,VAC_044,Vaca_044,Holstein,Semi-Intensivo,78,2,625.51,16.15,57.77,12.28,60.35,0,Omega Plus,23.46,28.71,18.06,1.54,Algas,Levadura,436.75,12.01,36.37,4.03,3.3,4.51,246.66,12.37,0,203295,3.27
2025-11-08,2025,11,Saturday,Otoño,VAC_044,Vaca_044,Holstein,Semi-Intensivo,78,2,629.61,16.7,55.49,10.02,61.06,0,Omega Plus,22.01,27.27,17.79,2,Algas,Levadura,422.72,12,35.22,3.66,3.06,4.95,231.95,12.58,0,153576,3.18
2025-11-09,2025,11,Sunday,Otoño,VAC_044,Vaca_044,Holstein,Semi-Intensivo,78,2,612.42,17.74,65.36,0,62.81,0,Omega Plus,23.98,30.45,17.11,1.62,Algas,Levadura,436.92,11.36,38.46,3.73,3.21,4.68,238.14,14.9,0,178200,3.78
2025-11-10,2025,11,Monday,Otoño,VAC_044,Vaca_044,Holstein,Semi-Intensivo,78,2,652.58,19.27,64.71,0,65,0,Omega Plus,18.61,30.18,17.63,1.57,Algas,Levadura,414.69,11.27,36.79,4.02,3.2,4.82,237.68,14.86,0,203700,2.91
2025-11-11,2025,11,Tuesday,Otoño,VAC_044,Vaca_044,Holstein,Semi-Intensivo,78,2,632.3,17.03,57.19,10.88,61.55,0,Omega Plus,19.51,30.85,17.16,1.42,Algas,Levadura,423.83,11.71,36.2,3.57,3.12,4.66,257.52,13.26,0,195287,2.97
2025-11-12,2025,11,Wednesday,Otoño,VAC_044,Vaca_044,Holstein,Semi-Intensivo,78,2,629.79,16.71,63.15,10.34,61.25,0,Omega Plus,21.72,28.06,17.29,1.53,Algas,Levadura,411.04,11.41,36.03,3.63,3.23,4.72,240.21,11.45,0,207644,2.85
2025-11-13,2025,11,Thursday,Otoño,VAC_044,Vaca_044,Holstein,Semi-Intensivo,78,2,647.14,17.15,62.77,3.55,61.87,0,Omega Plus,24.89,29.5,16.79,1.65,Algas,Levadura,433.62,11.44,37.9,3.74,3.12,4.71,249.67,10.46,0,129874,2.45
2025-11-14,2025,11,Friday,Otoño,VAC_044,Vaca_044,Holstein,Semi-Intensivo,78,2,624.79,14.36,57.66,1.83,57.88,0,Omega Plus,22.41,28.58,15.31,1.55,Algas,Levadura,397.81,10.89,36.53,3.45,3.14,4.63,250.49,12.15,0,209461,3.48
2025-11-15,2025,11,Saturday,Otoño,VAC_044,Vaca_044,Holstein,Semi-Intensivo,78,2,609.71,20.07,70.76,0,66.49,0,Omega Plus,21.06,27.76,17.94,1.32,Algas,Levadura,401.47,10.93,36.73,3.99,3.1,4.81,223.76,10.07,0,164964,3.08
2025-11-16,2025,11,Sunday,Otoño,VAC_044,Vaca_044,Holstein,Semi-Intensivo,78,2,624.81,13.4,58.75,0.49,56.55,0,Omega Plus,19.63,32.25,16.89,1.71,Algas,Levadura,442.95,12.09,36.64,3.31,3.33,5,242.32,14.88,0,194961,2.44
2025-11-17,2025,11,Monday,Otoño,VAC_044,Vaca_044,Holstein,Semi-Intensivo,78,2,608.78,13.12,55.51,8.44,56.2,0,Omega Plus,25.75,27.15,17.28,1.58,Algas,Levadura,426.27,11.36,37.51,3.88,3.03,4.52,252.32,13.05,0,122704,3.46
2025-11-18,2025,11,Tuesday,Otoño,VAC_044,Vaca_044,Holstein,Semi-Intensivo,78,2,606.93,16.69,56.72,0,61.08,0,Omega Plus,23.27,29.64,17.47,1.4,Algas,Levadura,419.38,11.81,35.51,3.48,3.23,4.85,257.49,12.96,0,214205,2.84
2025-11-19,2025,11,Wednesday,Otoño,VAC_044,Vaca_044,Holstein,Semi-Intensivo,78,2,613.03,16.06,74.39,8.39,60.49,0,Omega Plus,22.53,31.68,17.75,1.77,Algas,Levadura,451.12,12.01,37.55,3.66,3.33,4.73,241.66,7.52,0,142608,3.22
2025-11-20,2025,11,Thursday,Otoño,VAC_044,Vaca_044,Holstein,Semi-Intensivo,78,2,624.33,13.2,61.64,8.7,56.23,0,Omega Plus,22.11,32.23,16.43,1.58,Algas,Levadura,447.42,12.71,35.22,3.7,3.31,4.66,239.09,8.59,1,617993,2.87
2025-11-21,2025,11,Friday,Otoño,VAC_044,Vaca_044,Holstein,Semi-Intensivo,79,2,620.23,16.32,55.71,4.73,60.55,0,Omega Plus,22.46,27.81,17.16,1.69,Algas,Levadura,416.77,12.12,34.4,3.95,3.32,4.84,274.14,10.94,0,163358,2.67
2025-11-22,2025,11,Saturday,Otoño,VAC_044,Vaca_044,Holstein,Semi-Intensivo,79,2,626.4,20.83,64.29,0,67.24,0,Omega Plus,20.24,30.96,17.15,1.48,Algas,Levadura,429.26,12.61,34.04,3.92,3.26,4.43,204.83,13.71,0,197085,2.76
2025-11-23,2025,11,Sunday,Otoño,VAC_044,Vaca_044,Holstein,Semi-Intensivo,79,2,631.72,14.55,66.17,0,58.15,0,Omega Plus,22.85,32.71,15.36,1.59,Algas,Levadura,449.23,11.45,39.22,4.04,3.19,4.64,250.75,16.06,0,191334,2.88
2025-11-24,2025,11,Monday,Otoño,VAC_044,Vaca_044,Holstein,Semi-Intensivo,79,2,623.67,18.64,65.35,0,64.12,0,Omega Plus,27.63,26.27,16.97,1.62,Algas,Levadura,424.94,12.02,35.37,3.71,3.15,4.9,252.93,7.76,0,186804,3.32
2025-11-25,2025,11,Tuesday,Otoño,VAC_044,Vaca_044,Holstein,Semi-Intensivo,79,2,641.48,16.48,61.34,10.02,60.88,0,Omega Plus,21.94,29.69,17.36,1.6,Algas,Levadura,423.12,11.52,36.74,3.74,3.22,4.76,230.68,11.85,0,178903,3.2
2025-11-26,2025,11,Wednesday,Otoño,VAC_044,Vaca_044,Holstein,Semi-Intensivo,79,2,635.28,15.84,67.51,12.65,60.06,0,Omega Plus,20.42,30.95,16.13,1.58,Algas,Levadura,412.02,12.18,33.82,3.79,3.28,4.94,255.35,14.46,0,178250,3.16
2025-11-27,2025,11,Thursday,Otoño,VAC_044,Vaca_044,Holstein,Semi-Intensivo,79,2,609.1,15.29,62.25,0.61,59.21,0,Omega Plus,22.92,23.25,16.23,1.56,Algas,Levadura,390.53,11.48,34.02,3.92,3.14,4.82,250.7,10.1,0,208830,3.19
2025-11-28,2025,11,Friday,Otoño,VAC_044,Vaca_044,Holstein,Semi-Intensivo,79,2,617.47,18.68,69.12,0,64.33,0,Omega Plus,23.47,36.08,15.47,1.64,Algas,Levadura,457.77,13.07,35.03,3.66,3.26,4.89,259.19,14.01,0,139025,2.71
2025-11-29,2025,11,Saturday,Otoño,VAC_044,Vaca_044,Holstein,Semi-Intensivo,79,2,609.78,17.77,58.83,0.49,62.63,0,Omega Plus,26.09,28.63,16.19,1.46,Algas,Levadura,431.73,12.45,34.69,3.83,3.2,4.45,228.37,12.56,0,178603,2.89
2025-11-30,2025,11,Sunday,Otoño,VAC_044,Vaca_044,Holstein,Semi-Intensivo,79,2,634.27,15.3,63.78,0.8,59.23,0,Omega Plus,18.32,30.91,17.38,1.73,Algas,Levadura,413.93,11.48,36.07,3.41,3.25,4.52,224.65,12.81,0,153203,2.69
2025-12-01,2025,12,Monday,Invierno,VAC_044,Vaca_044,Holstein,Semi-Intensivo,79,2,629.07,16.98,74.46,5.52,61.92,0,Omega Plus,20.72,31.3,16.63,1.59,Algas,Levadura,427.33,11.75,36.36,3.89,3.1,4.98,221.8,11.25,0,130694,3.24
2025-12-02,2025,12,Tuesday,Invierno,VAC_044,Vaca_044,Holstein,Semi-Intensivo,79,2,641.47,19.81,59.07,0.99,65.49,0,Omega Plus,18.83,30.19,17.59,1.41,Algas,Levadura,441.78,12.28,35.96,4.18,3.1,4.58,216.38,9.92,0,195590,2.85
2025-12-03,2025,12,Wednesday,Invierno,VAC_044,Vaca_044,Holstein,Semi-Intensivo,79,2,612.03,17.28,57.63,4.52,61.91,0,Omega Plus,15.63,26.47,19.44,1.63,Algas,Levadura,390.17,11.27,34.61,3.42,3.06,4.61,230.77,13.81,0,148622,3.48
2025-12-04,2025,12,Thursday,Invierno,VAC_044,Vaca_044,Holstein,Semi-Intensivo,79,2,619.25,15.75,66.17,12.23,59.92,0,Omega Plus,20.57,28.71,17.29,1.62,Algas,Levadura,432.59,12.73,33.97,3.87,3.33,4.62,214.54,14.72,0,216702,3.35
2025-12-05,2025,12,Friday,Invierno,VAC_044,Vaca_044,Holstein,Semi-Intensivo,79,2,603.9,17.41,68.04,7.84,62.39,0,Omega Plus,20.19,31.02,16.81,1.47,Algas,Levadura,436.34,12.6,34.64,4.23,3.07,4.61,238.65,9.13,0,209878,3.53
2025-12-06,2025,12,Saturday,Invierno,VAC_044,Vaca_044,Holstein,Semi-Intensivo,79,2,635.09,21.05,65.51,0,67.63,0,Omega Plus,18,31.24,16.43,1.54,Algas,Levadura,419.86,11.37,36.94,3.82,3.24,4.72,246.53,9.58,0,173860,3.24
2025-12-07,2025,12,Sunday,Invierno,VAC_044,Vaca_044,Holstein,Semi-Intensivo,79,2,636.72,20.69,64.16,0.14,67.03,0,Omega Plus,21.35,30,17.42,1.6,Algas,Levadura,409.93,11.41,35.93,3.59,3.28,4.68,224.07,13.43,0,202709,3.06
2025-12-08,2025,12,Monday,Invierno,VAC_044,Vaca_044,Holstein,Semi-Intensivo,79,2,640.76,21.77,63.2,3.29,68.52,0,Omega Plus,22.62,29.73,14.81,1.64,Algas,Levadura,427.96,12.32,34.73,3.88,3.35,4.82,257.2,11.32,0,166784,2.98
2025-12-09,2025,12,Tuesday,Invierno,VAC_044,Vaca_044,Holstein,Semi-Intensivo,79,2,627.8,18.36,75.18,1.51,64.08,0,Omega Plus,21.77,28.05,20.03,1.71,Algas,Levadura,418.21,11.36,36.81,3.75,3.29,5.02,218.58,12.63,0,194820,2.85
2025-12-10,2025,12,Wednesday,Invierno,VAC_044,Vaca_044,Holstein,Semi-Intensivo,79,2,606.31,16.4,72.29,0,60.99,0,Omega Plus,24.64,26.78,15.76,1.83,Algas,Levadura,408.02,11.38,35.85,3.87,3.22,4.72,247.71,6.98,0,166447,2.9
2025-12-11,2025,12,Thursday,Invierno,VAC_044,Vaca_044,Holstein,Semi-Intensivo,79,2,621.59,21.05,64.34,14.34,67.56,0,Omega Plus,20.82,29.73,17.69,1.6,Algas,Levadura,400.79,10.97,36.53,3.91,3.08,4.64,240.75,11.59,0,165055,3.04
2025-12-12,2025,12,Friday,Invierno,VAC_044,Vaca_044,Holstein,Semi-Intensivo,79,2,627.59,18.79,70.35,0.63,64.55,0,Omega Plus,22.75,32.92,16.7,1.81,Algas,Levadura,429.3,11.68,36.75,3.62,3.44,4.67,227.91,12.14,0,185446,2.96
2025-12-13,2025,12,Saturday,Invierno,VAC_044,Vaca_044,Holstein,Semi-Intensivo,79,2,606.91,19.66,72.22,8.81,65.95,0,Omega Plus,26.08,28,16.94,1.71,Algas,Levadura,442.83,12.74,34.75,3.41,3.1,4.49,234.75,7.14,0,203473,2.94
2025-12-14,2025,12,Sunday,Invierno,VAC_044,Vaca_044,Holstein,Semi-Intensivo,79,2,644.1,18.08,61.63,3.18,63.16,0,Omega Plus,23.41,32.39,16.23,1.76,Algas,Levadura,434.87,11.52,37.76,3.9,3.19,4.77,267.51,11.87,0,128555,3.34
2025-12-15,2025,12,Monday,Invierno,VAC_044,Vaca_044,Holstein,Semi-Intensivo,79,2,615.42,22.05,64.44,6.06,69.01,0,Omega Plus,22.12,28.91,15.42,1.52,Algas,Levadura,457.54,13.07,35.01,3.66,3.34,4.88,237.82,12.56,0,172414,3.6
2025-12-16,2025,12,Tuesday,Invierno,VAC_044,Vaca_044,Holstein,Semi-Intensivo,79,2,622.1,17.87,74.39,3.87,63.3,0,Omega Plus,21.26,28.12,17.26,1.42,Algas,Levadura,423.71,11.41,37.12,3.77,3.06,4.91,240.35,13.19,0,212720,3.15
2025-12-17,2025,12,Wednesday,Invierno,VAC_044,Vaca_044,Holstein,Semi-Intensivo,79,2,606.02,18.75,67.73,0,64.38,0,Omega Plus,21.64,29.32,17.55,1.8,Algas,Levadura,431.03,11.53,37.4,3.57,3.3,4.6,222.5,7.84,0,171178,3.44
2025-12-18,2025,12,Thursday,Invierno,VAC_044,Vaca_044,Holstein,Semi-Intensivo,79,2,614.39,21.6,64.77,0,68.39,0,Omega Plus,23.23,31.42,17.55,1.58,Algas,Levadura,455.78,12.29,37.09,3.59,3.25,4.88,234.91,12.93,0,210669,2.87
2025-12-19,2025,12,Friday,Invierno,VAC_044,Vaca_044,Holstein,Semi-Intensivo,79,2,605.02,21.15,75.63,8.29,68.46,0,Omega Plus,22.83,30.83,15.77,1.7,Algas,Levadura,443.85,11.87,37.39,3.71,3.26,4.73,227.68,11.81,0,203427,3.06
2025-12-20,2025,12,Saturday,Invierno,VAC_044,Vaca_044,Holstein,Semi-Intensivo,79,2,625.62,20.43,68.06,7.54,66.88,0,Omega Plus,18.54,28.85,17.25,1.45,Algas,Levadura,412.39,11.27,36.6,3.47,3.35,5.03,239.65,9.37,0,221740,3.41
2025-12-21,2025,12,Sunday,Invierno,VAC_044,Vaca_044,Holstein,Semi-Intensivo,80,2,645.36,19.52,78.04,1.54,66.03,0,Omega Plus,21.64,27.25,18.84,1.5,Algas,Levadura,406.37,12.04,33.74,3.96,3.24,4.77,251.63,9.97,0,198977,3.74
2025-12-22,2025,12,Monday,Invierno,VAC_044,Vaca_044,Holstein,Semi-Intensivo,80,2,613.93,22.07,71.52,9.01,69.58,0,Omega Plus,23.61,31.08,16.85,1.51,Algas,Levadura,450.22,12.81,35.16,3.68,3.16,4.66,224.62,13.21,0,182740,3.18
2025-12-23,2025,12,Tuesday,Invierno,VAC_044,Vaca_044,Holstein,Semi-Intensivo,80,2,620.42,19.78,72.49,0,66.15,0,Omega Plus,22.09,25.92,17.59,1.62,Algas,Levadura,419.45,12.08,34.72,4,3.18,4.59,249.19,10.19,0,192838,3.23
2025-12-24,2025,12,Wednesday,Invierno,VAC_044,Vaca_044,Holstein,Semi-Intensivo,80,2,618.16,23.71,65.27,0,71.5,0,Omega Plus,21.91,29.21,16.14,1.63,Algas,Levadura,426.53,12.08,35.31,3.3,3.28,4.61,227.07,10.37,0,182309,2.8
2025-12-25,2025,12,Thursday,Invierno,VAC_044,Vaca_044,Holstein,Semi-Intensivo,80,2,621.29,21.37,77.8,7.45,68.95,0,Omega Plus,24.7,30.8,17.46,1.62,Algas,Levadura,458.37,12.53,36.58,3.82,3.17,4.78,241.57,10.68,0,130345,3.27
2025-12-26,2025,12,Friday,Invierno,VAC_044,Vaca_044,Holstein,Semi-Intensivo,80,2,630.5,22.2,64.82,6.52,69.26,0,Omega Plus,22.78,27.11,16.2,1.61,Algas,Levadura,390.48,10.65,36.68,3.81,3.38,4.54,247.47,13.38,0,178100,3.14
2025-12-27,2025,12,Saturday,Invierno,VAC_044,Vaca_044,Holstein,Semi-Intensivo,80,2,626.77,21.42,66.41,3.71,68.24,0,Omega Plus,16.51,30.48,16.69,1.34,Algas,Levadura,417.32,11.39,36.63,3.82,2.94,4.62,211.69,12.37,1,724152,3.7
2025-12-28,2025,12,Sunday,Invierno,VAC_044,Vaca_044,Holstein,Semi-Intensivo,80,2,623.77,20.96,73.04,10.89,67.99,0,Omega Plus,21.09,28.9,16.1,1.67,Algas,Levadura,405.06,10.16,39.85,3.88,3.3,4.68,246.31,12.31,0,171533,3.68
2025-12-29,2025,12,Monday,Invierno,VAC_044,Vaca_044,Holstein,Semi-Intensivo,80,2,627.86,20.11,75.21,3.21,66.8,0,Omega Plus,23.88,30.93,15.99,1.56,Algas,Levadura,414.93,11.63,35.68,3.98,3.17,4.51,239.24,9.2,0,192552,2.94
2025-12-30,2025,12,Tuesday,Invierno,VAC_044,Vaca_044,Holstein,Semi-Intensivo,80,2,634.98,26.15,70.66,0,75.67,1,Omega Plus,20.38,29.04,16.74,1.26,Algas,Levadura,418.31,12.63,33.12,3.91,3.25,4.65,231.42,12.66,0,199837,3.13
2024-01-01,2024,1,Monday,Invierno,VAC_045,Vaca_045,Holstein,Pastoreo,59,3,588.44,22.62,72.42,0.85,70.49,0,Alta Fibra,19.65,38.55,13.36,1.73,Ninguno,Ninguno,585.94,16.18,36.21,3.74,3.29,4.68,202.51,11.9,0,157388,3.36
2024-01-02,2024,1,Tuesday,Invierno,VAC_045,Vaca_045,Holstein,Pastoreo,59,3,552.95,20.43,75.2,5.27,67.3,0,Alta Fibra,27,42.23,14.33,1.46,Ninguno,Ninguno,617.33,16.58,37.24,3.85,3.14,4.95,185.4,12.12,0,210579,2.97
2024-01-03,2024,1,Wednesday,Invierno,VAC_045,Vaca_045,Holstein,Pastoreo,59,3,558.36,23.21,67.06,11.44,70.92,0,Alta Fibra,21.15,41.79,15.62,1.55,Ninguno,Ninguno,598.59,15.8,37.89,3.64,3.22,4.71,166.68,13.58,0,137742,2.41
2024-01-04,2024,1,Thursday,Invierno,VAC_045,Vaca_045,Holstein,Pastoreo,59,3,563.73,24.25,76.55,0.81,73.37,1,Alta Fibra,22.92,42.8,14.02,1.8,Ninguno,Ninguno,645.03,18.14,35.55,4.15,3.38,4.79,191.3,12.94,0,168354,2.81
2024-01-05,2024,1,Friday,Invierno,VAC_045,Vaca_045,Holstein,Pastoreo,59,3,568.28,25.53,76.54,2.39,75.39,1,Alta Fibra,20.14,40.17,15.02,1.78,Ninguno,Ninguno,605.97,18.2,33.3,3.42,3.05,4.62,174.17,12.8,0,137135,2.82
2024-01-06,2024,1,Saturday,Invierno,VAC_045,Vaca_045,Holstein,Pastoreo,59,3,553.67,25.15,72.37,0,74.35,1,Alta Fibra,21,39.61,13.35,1.46,Ninguno,Ninguno,602.33,16.8,35.84,3.73,3.05,4.96,175.88,9.98,0,183960,3.33
2024-01-07,2024,1,Sunday,Invierno,VAC_045,Vaca_045,Holstein,Pastoreo,59,3,552.86,22.5,73.12,18.94,70.36,0,Alta Fibra,19.42,41.38,15.78,1.78,Ninguno,Ninguno,595.61,18.12,32.87,3.77,3.3,4.98,166.4,9.03,0,167429,2.64
2024-01-08,2024,1,Monday,Invierno,VAC_045,Vaca_045,Holstein,Pastoreo,59,3,559.54,27.09,80.5,0,78.33,1,Alta Fibra,19.2,38.45,16.49,1.55,Ninguno,Ninguno,579.07,16.49,35.11,4.04,3.34,4.83,180.83,11.15,0,185934,3.37
2024-01-09,2024,1,Tuesday,Invierno,VAC_045,Vaca_045,Holstein,Pastoreo,59,3,566.61,28.07,74.71,1.58,79.11,1,Alta Fibra,19.93,38.42,14.88,1.64,Ninguno,Ninguno,610.89,16.73,36.51,3.58,2.94,4.72,178.82,7.43,0,171428,2.65
2024-01-10,2024,1,Wednesday,Invierno,VAC_045,Vaca_045,Holstein,Pastoreo,59,3,570.83,26.18,65.56,0.86,75.12,1,Alta Fibra,21.02,40.31,14.72,1.61,Ninguno,Ninguno,624.9,16.75,37.3,3.54,3.31,4.65,172.44,10.23,0,183801,2.92
2024-01-11,2024,1,Thursday,Invierno,VAC_045,Vaca_045,Holstein,Pastoreo,59,3,566.3,20.42,77.19,0,67.4,0,Alta Fibra,24.54,42.67,14.56,1.88,Ninguno,Ninguno,627.11,18.16,34.53,3.57,3.37,4.47,148.25,10.41,0,208910,3.38
2024-01-12,2024,1,Friday,Invierno,VAC_045,Vaca_045,Holstein,Pastoreo,59,3,568.87,23.64,66.28,8.5,71.49,0,Alta Fibra,22.09,40.08,13.38,1.44,Ninguno,Ninguno,596.7,16.53,36.09,3.75,3.12,4.59,178.94,8.11,0,131952,3.06
2024-01-13,2024,1,Saturday,Invierno,VAC_045,Vaca_045,Holstein,Pastoreo,59,3,563.01,18.62,79.63,0,64.67,0,Alta Fibra,24.06,39.63,15.31,1.59,Ninguno,Ninguno,617.84,17.49,35.32,3.76,3.3,4.66,172.05,12.93,0,218573,3.3
2024-01-14,2024,1,Sunday,Invierno,VAC_045,Vaca_045,Holstein,Pastoreo,59,3,580.23,22.42,78.81,0,70.69,0,Alta Fibra,19.66,38.79,14.57,1.43,Ninguno,Ninguno,571.12,15.37,37.16,3.51,3.22,4.74,192.15,16.85,0,161787,3.39
2024-01-15,2024,1,Monday,Invierno,VAC_045,Vaca_045,Holstein,Pastoreo,59,3,563.94,27.27,69.2,0,77.18,1,Alta Fibra,20.61,40.97,14.23,1.52,Ninguno,Ninguno,608.87,16.98,35.87,4.09,3.16,4.56,146.01,13.54,0,217973,3.09
2024-01-16,2024,1,Tuesday,Invierno,VAC_045,Vaca_045,Holstein,Pastoreo,59,3,566.84,26.34,77.86,0,76.81,1,Alta Fibra,19.95,39.96,13.59,1.99,Ninguno,Ninguno,611.17,16.76,36.47,3.76,3.31,4.46,211.37,15.26,0,151279,3.5
2024-01-17,2024,1,Wednesday,Invierno,VAC_045,Vaca_045,Holstein,Pastoreo,59,3,543.34,25.75,67.78,5.1,74.74,1,Alta Fibra,23.41,40.12,15.35,1.63,Ninguno,Ninguno,617.09,16.31,37.84,3.59,3.15,4.61,150.6,14.42,0,119278,3.81
2024-01-18,2024,1,Thursday,Invierno,VAC_045,Vaca_045,Holstein,Pastoreo,59,3,573.06,23.6,80.52,10.16,72.71,1,Alta Fibra,22.55,42.99,15.34,1.71,Ninguno,Ninguno,610.98,18.43,33.15,4,3.15,4.43,163.76,12.96,0,201669,3.59
2024-01-19,2024,1,Friday,Invierno,VAC_045,Vaca_045,Holstein,Pastoreo,59,3,569.43,24.48,71.56,0,73.24,1,Alta Fibra,20.31,38.48,16.01,1.59,Ninguno,Ninguno,599.97,17.05,35.18,3.84,3.17,4.74,195.31,15.39,0,205986,3.54
2024-01-20,2024,1,Saturday,Invierno,VAC_045,Vaca_045,Holstein,Pastoreo,59,3,578.46,22.03,72.2,4.51,69.56,0,Alta Fibra,22.67,38.12,15.85,1.73,Ninguno,Ninguno,589.53,15.53,37.96,4.01,3.05,4.88,160.76,15.16,0,163089,3.33
2024-01-21,2024,1,Sunday,Invierno,VAC_045,Vaca_045,Holstein,Pastoreo,59,3,574.53,22.23,73.41,2.89,69.96,0,Alta Fibra,21.53,41.46,13.26,1.64,Ninguno,Ninguno,629.02,17.62,35.7,3.85,3.11,4.74,178.61,11.66,0,209412,3.23
